IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE
192.168.1.32,55319,192.168.1.180,30512,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,42543,192.168.1.180,9917,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,39823,192.168.1.193,49176,6,0.0,44,1,40,1,22,2,20,4294936,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,56536,192.168.35.99,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,59754,192.168.1.184,443,6,0.0,1070,10,5172,18,27,26,27,4294389,500,578,64,64,1406,52,52,1406,164906.0,1125060.0,0,0,4948,14,80000,232000,14,2,11,0,1,29200,28960,0,0,0,0,0,0
192.168.1.32,48544,192.168.1.195,80,6,7.0,841,14,2366,11,27,27,27,4294483,484,484,64,64,1500,40,40,1500,481360.0,2142224.0,0,0,0,0,32000,17136000,22,0,2,0,1,29200,65535,0,0,0,0,0,0
192.168.1.32,39926,192.168.1.169,62250,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,36162,192.168.1.1,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,38816,1,0,0
192.168.1.35,50016,192.168.1.195,80,6,7.0,706,10,771,7,27,27,27,4294717,250,250,64,64,507,40,40,507,706.0,771.0,0,0,0,0,16000,24000,15,0,2,0,0,29200,65535,0,0,0,0,0,0
192.168.1.32,41470,192.168.1.194,53,6,5.0,440,9,300,5,22,6,18,4294889,78,32,64,64,60,40,40,60,440.0,300.0,0,0,0,0,40000,72000,14,0,0,0,0,29200,5792,0,0,0,0,0,0
192.168.1.32,49264,192.168.1.184,21,6,1.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0
192.168.1.180,37220,192.168.1.190,53,17,0.0,80,1,128,1,0,0,0,0,0,0,0,0,128,80,80,128,80.0,128.0,0,0,0,0,640000,1024000,2,0,0,0,0,0,0,0,0,40391,1,604800,0
192.168.1.39,41918,192.168.1.195,80,6,7.0,574,6,733,4,27,27,27,0,0,0,64,64,601,40,40,601,574.0,733.0,0,0,0,0,4592000,5864000,8,0,1,1,0,29200,65535,0,0,0,0,0,0
192.168.1.184,443,192.168.1.38,42720,6,91.0,164,3,216,4,19,19,18,4294811,156,156,64,64,60,52,52,60,164.0,216.0,0,0,0,0,8000,8000,7,0,0,0,0,28960,29200,0,0,0,0,0,0
192.168.1.31,58956,192.168.1.184,443,6,0.0,922,7,5060,16,27,26,27,4294858,0,109,64,64,1406,52,52,1406,922.0,4313747.0,0,0,2961,9,7376000,784000,9,2,11,0,1,29200,28960,0,0,0,0,0,0
192.168.1.35,38665,192.168.1.1,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,25041,28,0,0
192.168.1.32,42161,192.168.1.195,125,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,63887,192.168.1.180,513,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,12936,192.168.1.180,15374,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,64480,192.168.1.190,2135,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.184,443,192.168.1.30,47688,6,91.0,52,1,52,1,17,17,16,0,0,0,0,0,52,52,52,52,52.0,52.0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0
192.168.1.35,39688,192.168.1.195,80,6,7.0,3293,8,3856,7,27,27,27,4294963,4,4,64,64,1500,40,40,1500,3293.0,3856.0,0,0,0,0,5264000,6168000,10,0,0,1,4,29200,65535,0,0,0,0,0,0
192.168.1.31,58756,192.168.1.195,625,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,44663,192.168.1.193,2001,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,38539,192.168.1.250,1051,6,0.0,44,1,40,1,22,2,20,4294936,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,39619,192.168.35.80,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,60789,192.168.1.152,50006,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,41226,192.168.1.180,7715,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,37280,192.168.1.184,443,6,91.0,112,2,60,1,18,18,18,0,0,0,64,64,60,52,52,60,112.0,60.0,0,0,0,0,896000,480000,3,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.195,53596,192.168.1.1,41952,6,7.0,478,6,4310,8,27,27,27,0,0,0,128,128,1500,40,40,1500,478.0,4310.0,0,0,0,0,3824000,34480000,9,1,1,0,3,64240,14600,0,0,0,0,0,0
192.168.1.184,443,192.168.1.30,44084,6,91.0,112,2,164,3,19,19,18,4294732,235,235,64,64,60,52,52,60,112.0,164.0,0,0,0,0,0,0,5,0,0,0,0,28960,29200,0,0,0,0,0,0
192.168.1.39,50812,192.168.1.1,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,6554,28,0,0
192.168.1.32,47953,192.168.1.190,39621,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,38715,192.168.1.1,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,49343,1,0,0
192.168.1.32,58394,192.168.1.152,33329,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,0,192.168.35.42,0,1,0.0,168,6,0,0,0,0,0,4294342,625,0,40,57,28,28,0,28,28140.0,0.0,0,0,0,0,224000,0,6,0,0,0,0,0,0,2048,8,0,0,0,0
192.168.1.38,49858,192.168.1.184,443,6,91.0,380,7,276,5,19,18,19,4294604,363,363,64,64,60,52,52,60,216164.0,164112.0,0,0,0,0,24000,416000,12,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,59272,192.168.1.49,50006,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.39,56897,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,16476,1,1095,0
192.168.1.30,51670,192.168.1.194,42,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,54006,192.168.1.190,80,6,7.0,224,4,120,2,18,18,18,4294608,359,359,64,64,60,52,52,60,224.0,120.0,0,0,0,0,0,0,6,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.32,53968,192.168.1.195,80,6,7.0,346,6,2261,6,27,27,27,4294951,16,16,64,64,1500,40,40,1500,346.0,2261.0,0,0,0,0,160000,1064000,10,0,0,1,1,29200,65535,0,0,0,0,0,0
192.168.1.35,40482,192.168.1.152,80,6,7.0,608,5,751,5,27,27,27,0,0,0,64,64,535,52,52,535,608.0,751.0,0,0,0,0,4864000,6008000,8,0,1,1,0,29200,28960,0,0,0,0,0,0
192.168.1.31,33382,192.168.1.152,80,6,7.0,328,6,224,4,19,18,19,4294561,406,406,64,64,60,52,52,60,164164.0,112112.0,0,0,0,0,24000,16000,10,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.32,39508,192.168.1.1,53,17,0.0,54,1,54,1,0,0,0,0,0,0,0,0,54,54,54,54,54.0,54.0,0,0,0,0,432000,432000,2,0,0,0,0,0,0,0,0,34785,1,0,0
192.168.1.193,49250,192.168.1.37,8080,6,131.0,11079,77,393810,285,31,31,26,4294951,16,16,128,128,1500,40,40,1500,11079.0,393810.0,0,0,0,0,5208000,185320000,73,15,4,8,262,64240,61320,0,0,0,0,0,0
192.168.1.32,52028,192.168.1.195,80,6,7.0,856,11,3292,10,27,27,27,4294779,188,188,64,64,1500,40,40,1500,856.0,3292.0,0,0,0,0,32000,136000,16,1,2,1,1,29200,65535,0,0,0,0,0,0
192.168.1.30,36042,192.168.1.184,443,6,91.0,112,2,60,1,18,18,18,4294920,47,0,64,64,60,52,52,60,112.0,60.0,0,0,0,0,16000,480000,3,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,52852,192.168.1.184,443,6,91.0,524,9,112,2,19,18,19,4294826,141,47,64,64,60,52,52,60,524.0,112.0,0,0,0,0,24000,16000,11,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,56378,192.168.1.1,53,17,0.0,67,1,67,1,0,0,0,0,0,0,0,0,67,67,67,67,67.0,67.0,0,0,0,0,536000,536000,2,0,0,0,0,0,0,0,0,30189,1,0,0
192.168.1.30,4992,192.168.1.180,41335,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,48502,192.168.1.195,3128,6,131.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,34959,192.168.35.167,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.35,53254,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,27071,28,0,0
192.168.1.31,56815,192.168.1.169,1104,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,60420,192.168.1.193,672,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,44380,192.168.1.190,635,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,52696,192.168.1.46,5850,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,55686,192.168.1.152,1061,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,64324,192.168.1.190,23,6,77.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,54904,192.168.1.152,80,6,7.0,403,3,3648,4,26,26,24,0,0,0,64,64,1500,52,52,1500,403.0,3648.0,0,0,0,0,3224000,29184000,3,0,1,1,2,29200,235,0,0,0,0,0,0
192.168.1.32,60934,192.168.1.195,80,6,7.0,367,5,1150,4,27,27,27,0,0,0,64,64,1018,40,40,1018,367.0,1150.0,0,0,0,0,2936000,9200000,7,1,0,1,0,29200,65535,0,0,0,0,0,0
192.168.1.35,34540,192.168.1.1,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,13637,28,0,0
192.168.1.34,41013,192.168.1.193,8002,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,53836,192.168.1.190,1779,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.34,60802,192.168.1.152,80,6,7.0,164,3,120,2,18,18,18,0,0,0,64,64,60,52,52,60,164.0,120.0,0,0,0,0,1312000,960000,5,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,47631,192.168.1.46,7921,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.190,61722,193.0.14.129,53,17,0.0,56,1,1125,1,0,0,0,4294920,0,0,0,0,1125,56,56,1125,56.0,1125.0,0,0,0,0,448000,9000000,1,0,0,0,1,0,0,0,0,38392,2,518400,0
192.168.1.31,51630,192.168.1.184,443,6,0.0,906,7,4731,15,27,26,27,4294857,0,110,64,64,1406,52,52,1406,906.0,4731.0,0,0,2632,8,7248000,336000,9,2,10,0,1,29200,28960,0,0,0,0,0,0
192.168.1.35,47848,52.28.231.150,80,6,7.178,653,5,334,5,27,27,27,0,0,0,64,64,437,52,52,437,653.0,334.0,0,0,0,0,5224000,2672000,9,0,1,0,0,29200,26847,0,0,0,0,0,0
192.168.1.30,50818,192.168.1.184,443,6,0.0,1086,10,5172,18,27,26,27,4294576,391,391,64,64,1406,52,52,1406,1086.0,5172.0,0,0,2961,9,16000,104000,14,2,11,0,1,29200,28960,0,0,0,0,0,0
192.168.1.30,47854,192.168.1.1,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,38790,1,0,0
192.168.1.31,50523,192.168.1.49,8086,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,46314,192.168.1.184,443,6,91.0,164,3,112,2,19,18,19,4294920,47,47,64,64,60,52,52,60,164.0,112.0,0,0,0,0,24000,16000,5,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.32,51066,176.28.50.165,80,6,7.0,699,6,940,4,27,27,27,0,0,0,64,64,776,52,52,776,699.0,940.0,0,0,0,0,5592000,7520000,8,0,1,1,0,29200,5792,0,0,0,0,0,0
192.168.1.31,64878,192.168.1.195,5269,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,33303,192.168.1.49,340,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,49994,192.168.1.184,443,6,91.0,164,3,112,2,19,18,19,4294873,94,94,64,64,60,52,52,60,11252.0,6052.0,0,0,0,0,896000,480000,5,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.30,54401,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,47576,1,1060,0
192.168.1.31,36962,192.168.1.194,9878,6,0.0,44,1,40,1,22,2,20,4294952,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.195,55185,239.255.255.250,1900,17,0.0,3688,24,0,0,0,0,0,0,0,0,4,4,165,129,0,165,3688.0,0.0,0,0,0,0,29504000,0,0,24,0,0,0,0,0,0,0,0,0,0,0
192.168.1.30,48836,192.168.1.194,55851,6,0.0,48,1,40,1,22,2,20,4294826,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,60687,192.168.35.231,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.34,37666,192.168.1.180,5903,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,56812,192.168.1.195,1971,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,7551,192.168.1.180,13683,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.33,43018,192.168.1.190,80,6,7.0,435,5,3600,7,27,27,27,0,0,0,64,64,1500,52,52,1500,435.0,3600.0,0,0,0,0,3480000,28800000,8,1,1,0,2,29200,28960,0,0,0,0,0,0
192.168.1.38,49716,192.168.1.184,443,6,91.0,328,6,224,4,19,18,19,4294764,203,203,64,64,60,52,52,60,328.0,224.0,0,0,0,0,8000,8000,10,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.32,35059,192.168.1.46,125,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.33,49308,192.168.1.190,80,6,7.0,435,5,3359,7,27,27,27,0,0,0,64,64,1500,52,52,1500,435.0,3359.0,0,0,0,0,3480000,26872000,8,2,0,0,2,29200,28960,0,0,0,0,0,0
192.168.1.31,39284,192.168.1.195,8500,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.39,43299,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,4991,28,0,0
192.168.1.31,36742,192.168.1.184,80,6,7.0,490,6,387,4,27,27,27,0,0,0,64,64,223,52,52,223,490.0,387.0,0,0,0,0,3920000,3096000,8,2,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,45982,192.168.1.184,443,6,91.0,328,6,224,4,19,18,19,4294623,344,344,64,64,60,52,52,60,328.0,224.0,0,0,0,0,0,0,10,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.38,54665,192.168.1.184,443,6,91.0,164,3,112,2,19,18,19,4294920,47,47,64,64,60,52,52,60,164.0,112.0,0,0,0,0,24000,16000,5,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,49552,192.168.1.184,443,6,91.0,52,1,0,0,16,16,0,0,0,0,0,0,52,52,0,52,52.0,0.0,0,0,0,0,416000,0,1,0,0,0,0,229,0,0,0,0,0,0,0
192.168.1.39,38657,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,46324,1,43,0
192.168.1.39,48708,192.168.1.195,80,6,7.0,623,6,773,5,27,27,27,0,0,0,64,64,601,40,40,601,623.0,773.0,0,0,0,0,4984000,6184000,9,0,1,1,0,29200,65535,0,0,0,0,0,0
192.168.1.32,63971,192.168.1.195,53961,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,40243,192.168.1.152,1099,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,17346,192.168.1.194,46079,6,0.0,40,1,0,0,4,4,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192.168.1.31,41170,192.168.1.28,452,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,57757,192.168.1.193,143,6,4.0,44,1,40,1,22,2,20,4294951,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.34,58889,192.168.1.79,4126,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,63267,192.168.35.79,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,14374,192.168.1.193,36589,6,0.0,48,1,40,1,22,2,20,4294905,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,42006,176.28.50.165,80,6,7.0,609,6,538,4,27,27,27,0,0,0,64,64,374,52,52,374,609.0,538.0,0,0,0,0,4872000,4304000,8,0,2,0,0,29200,5792,0,0,0,0,0,0
192.168.1.30,56009,192.168.35.105,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,46696,192.168.1.195,16396,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.36,47936,192.168.1.190,80,6,7.0,2242,7,1289,4,27,27,27,0,0,0,64,64,1500,52,52,1500,2242.0,1289.0,0,0,0,0,17936000,10312000,8,0,1,0,2,29200,28960,0,0,0,0,0,0
192.168.1.32,30191,192.168.1.180,8595,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.34,51078,192.168.1.152,80,6,7.0,112,2,60,1,18,18,18,0,0,0,64,64,60,52,52,60,112.0,60.0,0,0,0,0,896000,480000,3,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.30,13729,192.168.1.180,14647,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.34,51027,192.168.1.190,1687,6,0.0,44,1,40,1,22,2,20,4294960,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,13770,192.168.1.190,7488,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,46041,192.168.1.195,47482,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.39,37846,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,2576,1,57,0
192.168.1.31,50519,192.168.1.193,49,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,52898,192.168.1.190,21,6,1.0,4,1,40,1,28,24,4,0,0,0,64,64,86,40,40,86,974.0,1016.0,0,0,0,0,4656000,5248000,33,0,0,0,0,0,0,0,0,0,0,0,0
192.168.1.35,52716,176.28.50.165,80,6,7.0,3746,8,642,6,27,27,27,0,0,0,64,64,1500,52,52,1500,3746.0,642.0,0,0,0,0,29968000,5136000,10,0,2,0,2,29200,5792,0,0,0,0,0,0
192.168.1.32,40818,192.168.35.149,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
